"Patent";"ApplicantCountry";"Abstract";"CPCs";"Granted";"NInventors";"TTR";"HerdanC";"GuiraudR";"UberIndex"
"US 7052771 B2 20060530";"FI";"A covering material comprising a first layer, which forms the wearing layer of the structure and contains an ionomer, as well as a second layer next to the first layer. According to the invention, the first layer contains a wear-resistant and electrically conductive ionomer polyelectrolyte and the second layer is electrically conductive. The first layer comprises in particularan ionomer, which is a polymer of a co- or terpolymer of ethylene and acrylic or methacrylic acid, or any other known ionomer, and a block polyether, the polymer being ionically crosslinked with alkali and/or alkaline-earth and/or metal cations. The second layer forms the bottom layer of the structure, and it is made up of a polyolefin elastomer that has been rendered electrically conductive. The material according to the invention is suitable as covering for ESD applications.";"B32B 27/08 (2013.01)";1;1;0,602739726027397;0,882001027122023;5,14981047662975;15,7910091475739
"US 6905573 B2 20050614";"FI";"The surface of a web is monitored by a fault detection system ( 20 ), a machine condition monitoring system, a quality measurement system, a web moisture measurement and/or a web temperature measurement and the soiled part of the surface of the roll is detected and localized by means of a soiling monitoring apparatus ( 31, 35; 60 ). A control system ( 41 ) controls a cleaning device ( 40 ) to remove the detected soiling. As a web (W) travels in a paper or board production or finishing process or in finishing machinery the web and/or the surface of the roll is monitored and after a detected deviation the surface thereof is momentarily spread with a liquid while machinery is running at the same time as the web (W) travels over said roll surface.";"D21G 9/0045 (2013.01)
D21G 1/0073 (2013.01)
D21G 1/0093 (2013.01)
D21G 3/005 (2013.01)
D21G 3/02 (2013.01)";1;14;0,602739726027397;0,882001027122023;5,14981047662975;15,7910091475739
"US 7167447 B2 20070123";"FI";"A method and a GGSN support node for sending data packets to a mobile station in a mobile communications system from an external communication system. The GGSN receives data packets from the external communication system in a first plurality of data flows which it maps to a second plurality of data flows in the mobile communications system. It establishes at least one filter for controlling the mapping and associates the filter with the mobile station. It also maps at least one of the data flows on the basis of the filter and configures the filter on the basis of information which preferably originates from the mobile station.";"H04W 76/022 (2013.01)";1;6;0,5;0,830706192401219;3,87298334620742;10,5033448984607
"US 7085294 B2 20060801";"FI";"A mechanism for synchronizing transmission of frames in a telecommunications network including a mobile station, a radio network controller, at least one base station. The mobile station and each base station have a corresponding timing reference. The mechanism includes or performs the steps of establishing a connection-specific timing reference which is common to all nodes involved in the connection; determining, for the base stations an offset between the timing reference of the base station in question and the CFN; and using the offset in the base stations, to compensate for the difference between the timing references.";"H04B 7/2681 (2013.01)
H04B 7/2684 (2013.01)
H04W 56/0015 (2013.01)
H04W 56/0045 (2013.01)";1;4;0,60377358490566;0,872917150240225;4,39553804635805;13,5681240455356
"US 2007272376 A1 20071129";"FI
FI";"A method and apparatus for pretreating fibre material to be used in manufacturing paper or the like, for example, by precipitating mineral substances to the fibres. During precipitation, fibre material, which is advantageously pretreated in a through-flow mixer operating on the principle of an impact mill, is fed to the precipitation reactor. Gas is led to the precipitation reactor in order to generate a gas space in the reactor. The gas contains a substance, which precipitates the mineral substance such as carbon dioxide (CO2). The fibre material is fed to the gas space of the precipitation reactor as small liquid and solid substance fractions such as drops and/or particles.";"D21H 17/675 (2013.01)
D21H 17/70 (2013.01)";0;5;0,616666666666667;0,881928195775612;4,77667946032248;15,0599142789787
"US 7313291 B2 20071225";"FI
FI";"The invention relates to an optically pumped multilayered modulator having surface-normal geometry. The multilayer structure comprises an absorber section through which an optical signal ( 401 ) to be modulated is coupled from an input ( 401 ) to an output ( 400 ). The multilayer structure further comprises control means for supplying a control signal for controlling the transmission characteristics of the absorber section. The control signal is generated by an in-plane waveguide-type laser integrated monolithically with the saturable absorption region. The in-plane control laser includes waveguide regions ( 405 ) and multiple-quantum-well layers ( 409 ) used as a gain medium. The laser beam is adapted to travel through the absorber section in order to modulate the transmission characteristics of the absorber section.";"G02F 1/3523 (2013.01)
H01S 5/0265 (2013.01)";1;2;0,633802816901408;0,893020963237917;5,34051746187234;17,3048702320642
"US 6858187 B1 20050222";"FI
FI";"A device for preparing a radioactive water solution to be infused in a patient includes a reaction chamber (13) in which radioactive water vapour is formed by the catalysed reaction of oxygen gas containing oxygen-15 and hydrogen gas. A diffusion chamber (14) is provided which allows the radioactive water to penetrate, but which prevents the penetration of gasses. Tubes (26) and valves (16, 18) direct a sterile saline solution to the diffusion chamber (14), and then direct the saline solution containing radioactive water out from the diffusion chamber to a patient, or to a decay coil (22) being a part of the device. A measuring instrument is provided for measuring the radioactivity of the radioactive solution. The device is characterized in that the diffusion chamber (14), the tubes (26) the valves (16, 18), the radioactivity measuring instrument (17), and preferably also the reaction chamber 913), are mounted in the same frame 50, whereby they form a separate unit i.e. a water module (30), which as one entity can be detached from the lead shield (10) surrounding the device.";"A61K 51/1282 (2013.01)
A61K 51/00 (2013.01)
A61K 51/121 (2013.01)";1;4;0,584905660377358;0,884998024367017;6,02197234661504;17,6110528025043
"US 2007284959 A1 20071213";"FI";"An electric machine which has an arched stator and a cylindrical rotor fitted inside it and in which the flux flows in the radial direction between the stator and the rotor as in a permanent-magnet radial-flux synchronous electric machine, and in which the stator of the machine consists of stator segments ( 2 ), each of which has an independent stator core and winding, and the stator segments are arranged to be physically separate from each other so that the stator consists of stator segments arched according to the radius of the rotor and working electromagnetically independently like a linear machine, each stator segment having a stator core and a winding separate from the other stator segments, and that it comprises an overhead supporting frame structure separate from the stator cores and consisting of several longitudinal ribs ( 41 ) and parts ( 42 ) between them.";"H02K 1/16 (2013.01)
H02K 1/185 (2013.01)";0;3;0,577464788732394;0,871182489378457;4,8658047985948;14,37117003571
"US 2006201778 A1 20060914";"FI";"An arrangement for a people mover located near a floor surface comprises a transport conveyor structure including a conveyor and a handrail having a casing. A drive machine is operatively arranged at least for moving the conveyor and the handrail. The drive machine is located above the floor surface and is installed in the transport conveyor structure, at least partly inside the casing of the handrail";"B66B 23/026 (2013.01)
B66B 23/02 (2013.01)
B66B 23/04 (2013.01)";0;3;0,594594594594595;0,856026785470398;3,61677772071786;10,8923158324326
"US 2006134299 A1 20060622";"FI";"The present invention relates to a drink composition comprising active agents, and to a method for composing a drink. Specifically, the invention is directed to a drink composition to be used during long-lasting sports activities demanding constant energy supply and intensive concentration. The drink composition of the invention in characterized in that it contains glucose, fructose, guarana, and a physiologically active amount of a pycnogenol extract. The method of the invention in characterized in that the active agents are individually selected on the basis of the characteristics of the target group, single user and/or conditions of use, said active agents having at least partly complementing actions.";"A23L 2/38 (2013.01)
A23L 33/105 (2016.08)";0;1;0,721311475409836;0,920531682301873;5,63362271704742;22,4659321692531
"US 7059385 B2 20060613";"FI";"The invention relates to an air condition device consisting of recovery cells ( 1, 2 ), an inlet ( 3 ) and exhaust ducts ( 4 ) leading to and from a room, an inlet ( 5 ) and exhaust ducts ( 6 ) located at the other end of the device and leading to and from the outdoor air, the air flows in the air conditioning device being controlled by means of rotating deflectors ( 7, 8 ). The deflectors ( 7, 8 ) consist of baffles fixed to different control axes ( 9, 10 ) and rotating about their axes, the air openings ( 11, 12 ) provided in the deflectors being located altematingly at the same recovery cell ( 1, 2 ), where the air flow directions are reversed periodically.";"F28D 17/04 (2013.01)
F24F 3/1411 (2013.01)
F24F 3/1429 (2013.01)
F24F 12/001 (2013.01)
F24F 13/28 (2013.01)";1;1;0,623188405797101;0,888310228287779;5,17659168268808;16,4638987308097
